specimenUUID,cataloger,fieldID,preparator,order,family,genus,specificEpithet,preparation,condition,specimenCoordinates,site,habitatType,country,stateProvince,county,municipality,specificLocality,siteNotes,verbatimLocality,coordinates,collEventID,Activity,startDate,endDate,startTime,endTime,methods,personnel,totalLength,tailLength,hindFootLength,earLength,weight,accuracy,age,sex,testisPos,testisSize,ovaryOpening,mammaeCondition,mammaeFormula,media
edda3294-23ab-4a46-82bc-6827b63149b3,Heru Handika,HH1986,Alfath Fanidya,Rodentia,Muridae,Niviventer,lepturus,Skin;|Skull;|Skeleton;|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 15, 2023",Collecting,"Mar 15, 2023","Mar 16, 2023",7:00 AM,7:00 AM,"Snap Trap";100,Heru Handika;Leader|Fajar Alfitrian;Field Assistant|Alfath Fanidya;Field Assistant|Nurul Inayah;Field Assistant,303.0,189.0,30.0,25.0,45.2,Accurate,Subadult,Female,,,Imperforate,,,
776fe4d8-bdc4-4f5d-a382-0d782457d734,Heru Handika,HH1987,Heru Handika,Rodentia,Muridae,Niviventer,lepturus,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 15, 2023",Collecting,"Mar 15, 2023","Mar 16, 2023",7:00 AM,7:00 AM,"Snap Trap";70,Heru Handika;Leader|Alfath Fanidya;Field Assistant,309.0,191.0,30.0,29.0,50.8,Accurate,Adult,Male,,,,,,
d8c99112-3b14-4756-889a-957a9d8e9f39,Heru Handika,HH1988,Heru Handika,Rodentia,Muridae,Niviventer,lepturus,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 15, 2023",Collecting,"Mar 15, 2023","Mar 16, 2023",7:00 AM,7:00 AM,"Snap Trap";100,Heru Handika;Leader|Fajar Alfitrian;Field Assistant|Alfath Fanidya;Field Assistant|Nurul Inayah;Field Assistant,301.0,193.0,30.0,23.0,47.98,Accurate,Subadult,Male,,,,,,
b50276d1-52ad-4d4e-916d-009386f715e0,Heru Handika,HH1989,Heru Handika,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 15, 2023",Collecting,"Mar 15, 2023","Mar 16, 2023",7:00 AM,7:00 AM,"Snap Trap";70,Heru Handika;Leader|Alfath Fanidya;Field Assistant,241.0,128.0,32.0,25.0,42.64,Accurate,Subadult,Female,,,Imperforate,,,
12d8cf57-09b3-4a47-a4cc-be0c8966deb4,Heru Handika,HH1990,Fajar Alfitrian,Rodentia ,Muridae,Maxomys,bartelsii,Skin;|Skull;|Skeleton;|Liver;LN2|Lung;LN2|Cecum;LN2|Heart;DMSO,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 15, 2023",Collecting,"Mar 15, 2023","Mar 16, 2023",7:00 AM,7:00 AM,"Snap Trap";70,Heru Handika;Leader|Alfath Fanidya;Field Assistant,252.0,129.0,32.0,26.0,50.22,Accurate,Subadult,Female,,,,,,
ec8a7e06-096b-4b2e-a4f4-934c3f6fa406,Heru Handika,HH1991,Nurul Inayah,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 15, 2023",Collecting,"Mar 15, 2023","Mar 16, 2023",7:00 AM,7:00 AM,"Snap Trap";70,Heru Handika;Leader|Alfath Fanidya;Field Assistant,278.0,148.0,33.0,27.0,69.12,Accurate,Adult,Female,,,Perforate,Large,2 ing;0 abd;1 ax,
20301f48-197a-45f2-88d0-b3d071b0e5b5,Heru Handika,HH1992,Nurul Inayah,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 15, 2023",Collecting,"Mar 15, 2023","Mar 16, 2023",7:00 AM,7:00 AM,"Snap Trap";70,Heru Handika;Leader|Alfath Fanidya;Field Assistant,236.0,128.0,32.0,24.0,38.53,Accurate,Subadult,Female,,,Imperforate,,,
e3e464cf-dce2-4123-b9cc-2d31a1e8b68d,Heru Handika,HH1993,Heru Handika,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 15, 2023",Collecting,"Mar 15, 2023","Mar 16, 2023",7:00 AM,7:00 AM,"Snap Trap";70,Heru Handika;Leader|Alfath Fanidya;Field Assistant,232.0,112.0,33.0,25.0,43.46,Tail cropped,Subadult,Male,,,,,,
4e84ea06-bbf1-409c-8d9b-0e05886cb60e,Heru Handika,HH1994,Heru Handika,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 15, 2023",Collecting,"Mar 15, 2023","Mar 16, 2023",7:00 AM,7:00 AM,"Snap Trap";70,Heru Handika;Leader|Alfath Fanidya;Field Assistant,253.0,132.0,32.0,24.0,41.87,Accurate,Adult,Female,,,Perforate,,,
7d8b4ae6-fea4-4750-b547-a2a79a8bafca,Heru Handika,HH1995,Heru Handika,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 15, 2023",Collecting,"Mar 15, 2023","Mar 16, 2023",7:00 AM,7:00 AM,"Snap Trap";70,Heru Handika;Leader|Alfath Fanidya;Field Assistant,271.0,148.0,33.0,25.0,47.24,Accurate,Subadult,Female,,,Imperforate,,,
b1ca8a39-34b5-44c7-976d-893a8667e21a,Heru Handika,HH1996,Heru Handika,Rodentia,Muridae,Niviventer,lepturus,Skin;|Skull;|Skeleton;|Liver;LN2|Lung;LN2|Cecum;LN2|Heart;DMSO,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 15, 2023",Collecting,"Mar 15, 2023","Mar 16, 2023",7:00 AM,7:00 AM,"Snap Trap";70,Heru Handika;Leader|Alfath Fanidya;Field Assistant,328.0,199.0,31.0,26.0,54.81,Accurate,Subadult,Female,,,Imperforate,,,
56a782ff-25ab-4d01-b62b-0a1d9447a494,Heru Handika,HH1997,Heru Handika,Rodentia,Muridae,Niviventer,lepturus,Skin;|Skull;|Skeleton;|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 15, 2023",Collecting,"Mar 15, 2023","Mar 16, 2023",7:00 AM,7:00 AM,"Snap Trap";70,Heru Handika;Leader|Alfath Fanidya;Field Assistant,335.0,207.0,33.0,24.0,60.28,Accurate,Subadult,Male,,,,,,
95b6b430-c67a-4f52-a90f-090f53de2948,Heru Handika,HH1998,Heru Handika,Rodentia,Muridae,Niviventer,lepturus,Skin;|Skull;|Skeleton;|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 15, 2023",Collecting,"Mar 15, 2023","Mar 16, 2023",7:00 AM,7:00 AM,"Snap Trap";70,Heru Handika;Leader|Alfath Fanidya;Field Assistant,359.0,222.0,32.0,24.0,65.89,Accurate,Subadult,Female,,,Imperforate,,,
e30c4564-683b-4c36-b53d-fd6106f4729c,Heru Handika,HH1999,Heru Handika,Rodentia,Muridae,Niviventer,lepturus,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 15, 2023",Collecting,"Mar 15, 2023","Mar 16, 2023",7:00 AM,7:00 AM,"Snap Trap";70,Heru Handika;Leader|Alfath Fanidya;Field Assistant,322.0,195.0,32.0,23.0,44.43,Accurate,Subadult,Female,,,,,,
bfd7efa0-a450-46d8-bf5f-48c563b0f6dd,Heru Handika,HH2000,Heru Handika,Rodentia,Muridae,Niviventer,lepturus,Skin;|Skull;|Skeleton;|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 15, 2023",Collecting,"Mar 15, 2023","Mar 16, 2023",7:00 AM,7:00 AM,"Snap Trap";70,Heru Handika;Leader|Alfath Fanidya;Field Assistant,331.0,201.0,31.0,23.0,55.43,Accurate,Subadult,Female,,,Imperforate,,,
a0f43f58-a9c2-48ff-81df-0776a23c6b09,Heru Handika,HH2001,Nurul Inayah,Rodentia,Muridae,Niviventer,lepturus,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 16, 2023",Collecting,"Mar 16, 2023","Mar 17, 2023",7:00 AM,7:00 AM,"Snap Trap";100,Nurul Inayah;Leader|Alfath Fanidya;Field Assistant,327.0,201.0,32.0,24.0,55.76,Accurate,Subadult,Male,,,,,,
0c231644-d51d-42d1-84aa-2eca119840fc,Heru Handika,HH2002,Nurul Inayah,Rodentia,Muridae,Niviventer,lepturus,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 16, 2023",Collecting,"Mar 16, 2023","Mar 17, 2023",7:00 AM,7:00 AM,"Snap Trap";100,Nurul Inayah;Leader|Alfath Fanidya;Field Assistant,319.0,195.0,32.0,24.0,53.61,Accurate,Subadult,Male,,,,,,
cf677dd5-dccb-4f61-bf60-89651271555a,Heru Handika,HH2003,Heru Handika,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Cecum;LN2|Heart;DMSO,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 16, 2023",Collecting,"Mar 16, 2023","Mar 17, 2023",7:00 AM,7:00 AM,"Snap Trap";100,Nurul Inayah;Leader|Alfath Fanidya;Field Assistant,267.0,153.0,34.0,26.0,50.26,Accurate,Subadult,Male,,,,,,
75db8c7e-dfc4-440f-839b-3459cd9e2ab3,Heru Handika,HH2004,Heru Handika,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 16, 2023",Collecting,"Mar 16, 2023","Mar 17, 2023",7:00 AM,7:00 AM,"Snap Trap";100,Nurul Inayah;Leader|Alfath Fanidya;Field Assistant,232.0,130.0,32.0,24.0,38.19,Accurate,Subadult,Male,,,,,,
017272ce-3d8b-4d75-a8ae-d366928d9b08,Heru Handika,HH2005,Heru Handika,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 16, 2023",Collecting,"Mar 16, 2023","Mar 17, 2023",7:00 AM,7:00 AM,"Snap Trap";100,Nurul Inayah;Leader|Alfath Fanidya;Field Assistant,287.0,151.0,33.0,23.0,63.48,Accurate,Adult,Male,Scrotal,33.0x14.0mm,,,,
4b6ea455-9f07-43f7-9602-53c5d0ef9cb3,Heru Handika,HH2006,Heru Handika,Soricomorpha,Soricidae,Crocidura,orientalis,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;LN2,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 16, 2023",Collecting,"Mar 16, 2023","Mar 17, 2023",7:00 AM,7:00 AM,"Snap Trap";120,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,172.0,84.0,17.0,10.0,17.41,Accurate,Adult,Female,,,,,,
7ce97c2c-163d-45dc-a260-11aade47acf1,Heru Handika,HH2007,Heru Handika,Soricomorpha,Soricidae,Crocidura,orientalis,Alcohol;Formalin|Skull;ETOH|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 16, 2023",Collecting,"Mar 16, 2023","Mar 17, 2023",7:00 AM,7:00 AM,"Snap Trap";120,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,163.0,65.0,17.0,11.0,19.08,Accurate,Adult,Female,,,,,,
395a968a-9bb5-4238-b7ff-ec63b9684448,Heru Handika,HH2008,Heru Handika,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 16, 2023",Collecting,"Mar 16, 2023","Mar 17, 2023",7:00 AM,7:00 AM,"Snap Trap";120,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,250.0,134.0,31.0,28.0,46.55,Accurate,Subadult,Male,,,,,,
f61c642a-3b25-4836-b6e7-b6fd8deba8bf,Heru Handika,HH2009,Heru Handika,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 16, 2023",Collecting,"Mar 16, 2023","Mar 17, 2023",7:00 AM,7:00 AM,"Snap Trap";120,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,279.0,147.0,34.0,25.0,51.03,Accurate,Subadult,Male,,,,,,
d0b034f3-124e-405a-b392-04056c7b6b94,Heru Handika,HH2010,Heru Handika,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L4,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L4S;-6.80181,106.97617;2372m;10m;WGS84;Garmin 62sc|GP-L4E1;-6.80042,106.97752;2502m;10m;WGS84;Garmin 62sc|GP-L4E2;-6.79881,106.97843;10m;10m;WGS84;Garmin 62sc|GP-L4E3;-6.79775,106.98018;2681m;10m;WGS84;Garmin 62sc","GP-L4-Mar 16, 2023",Collecting,"Mar 16, 2023","Mar 17, 2023",7:00 AM,7:00 AM,"Snap Trap";120,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,265.0,140.0,31.0,25.0,51.48,Accurate,Subadult,Female,,,Imperforate,,,
